session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trial.type.switch
baseline,Cuedts,1,176845,bas_cue_run1_176845,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,728,1,1,811641,816134,816862,131317,50,680.324,684.817,685.545,28.414,274.413,520.413,246.028,492.028,738.027,ConSwitch
baseline,Cuedts,1,176845,bas_cue_run1_176845,H5,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,3200,1,779,2,2,824840,829333,830112,131317,51,693.523,698.016,698.795,28.414,274.413,520.413,246.028,492.028,738.027,ConSwitch
baseline,Cuedts,1,176845,bas_cue_run1_176845,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,635,1,1,836840,841333,841968,131317,52,705.523,710.016,710.651,28.414,274.413,520.413,246.028,492.028,738.027,ConSwitch
baseline,Cuedts,1,176845,bas_cue_run1_176845,4D,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,3200,1,801,2,2,847639,852132,852933,131317,53,716.322,720.815,721.616,28.414,274.413,520.413,246.028,492.028,738.027,InConRepeat
baseline,Cuedts,1,176845,bas_cue_run1_176845,3E,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,2000,1,1110,2,2,859638,864131,865241,131317,54,728.321,732.814,733.924,28.414,274.413,520.413,246.028,492.028,738.027,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,6I,e,v,Con,n,1,1,,,red,black,black,NoInc,2000,1,692,1,1,65501,70008,70700,34385,1,31.116,35.623,36.315,28.423,274.423,520.422,246.024,492.024,738.023,trial1
baseline,Cuedts,2,176845,bas_cue_run2_176845,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,775,1,1,76301,80807,81582,34385,2,41.916,46.422,47.197,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,6I,e,v,Con,l,1,1,,Switch,red,black,green,Inc,2000,1,679,1,1,89500,94006,94685,34385,3,55.115,59.621,60.3,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,B1,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,4400,1,1017,2,2,100299,104806,105823,34385,4,65.914,70.421,71.438,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,5H,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,1056,2,2,113499,118005,119061,34385,5,79.114,83.62,84.676,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,B1,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,753,2,2,126698,131204,131957,34385,6,92.313,96.819,97.572,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,1033,1,1,137497,142004,143037,34385,7,103.112,107.619,108.652,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,D4,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,3200,1,1179,1,1,149496,154003,155182,34385,8,115.111,119.618,120.797,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,3200,1,840,2,2,161496,166002,166842,34385,9,127.111,131.617,132.457,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,643,1,1,173508,178002,178645,34385,10,139.123,143.617,144.26,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,598,1,1,184308,188801,189399,34385,11,149.923,154.416,155.014,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,2000,1,1175,2,2,197507,202000,203175,34385,12,163.122,167.615,168.79,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,E3,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,4400,1,1772,2,2,208306,212800,214572,34385,13,173.921,178.415,180.187,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,4D,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,3200,1,637,2,2,221506,225999,226636,34385,14,187.121,191.614,192.251,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,B2,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,4400,1,675,2,2,233505,237998,238673,34385,15,199.12,203.613,204.288,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,1B,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,2000,1,790,2,2,246704,251197,251987,34385,16,212.319,216.812,217.602,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,1323,2,2,257504,261997,263320,34385,17,223.119,227.612,228.935,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,2A,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,576,1,1,269503,273996,274572,34385,18,235.118,239.611,240.187,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,A2,e,v,Con,l,1,1,,,red,black,black,NoInc,2000,1,680,1,1,311501,316007,316687,34385,19,277.116,281.622,282.302,28.423,274.423,520.422,246.024,492.024,738.023,trial1
baseline,Cuedts,2,176845,bas_cue_run2_176845,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,1,833,2,2,322300,326807,327640,34385,20,287.915,292.422,293.255,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,I6,e,v,Con,n,1,1,,Switch,red,black,green,Inc,4400,1,639,1,1,333100,337606,338245,34385,21,298.715,303.221,303.86,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,D4,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,4400,1,670,1,1,346299,350805,351475,34385,22,311.914,316.42,317.09,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,5H,o,c,Con,l,2,2,,Switch,red,black,green,Inc,4400,1,574,2,2,359498,364005,364579,34385,23,325.113,329.62,330.194,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,2B,e,c,InCon,n,1,2,,Switch,red,black,black,NoInc,3200,1,889,1,1,372697,377204,378093,34385,24,338.312,342.819,343.708,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,A2,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,588,1,1,384697,389203,389791,34385,25,350.312,354.818,355.406,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,623,1,1,395496,400003,400626,34385,26,361.111,365.618,366.241,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,680,2,2,407509,412002,412682,34385,27,373.124,377.617,378.297,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,3200,1,581,1,1,419508,424001,424582,34385,28,385.123,389.616,390.197,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,643,2,2,431507,436001,436644,34385,29,397.122,401.616,402.259,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,1062,1,1,442307,446800,447862,34385,30,407.922,412.415,413.477,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,1A,o,v,InCon,n,2,1,,Switch,red,black,black,NoInc,3200,1,998,2,2,453106,457599,458597,34385,31,418.721,423.214,424.212,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,H5,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,979,2,2,465106,469599,470578,34385,32,430.721,435.214,436.193,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,3E,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,4400,1,1063,1,1,475905,480398,481461,34385,33,441.52,446.013,447.076,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,2A,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,4400,1,647,1,1,489104,493597,494244,34385,34,454.719,459.212,459.859,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,766,2,2,502303,506797,507563,34385,35,467.918,472.412,473.178,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,I6,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,525,1,1,515503,519996,520521,34385,36,481.118,485.611,486.136,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,4D,e,c,InCon,l,1,2,,,red,black,green,Inc,4400,1,603,2,2,557500,562007,562610,34385,37,523.115,527.622,528.225,28.423,274.423,520.422,246.024,492.024,738.023,trial1
baseline,Cuedts,2,176845,bas_cue_run2_176845,3E,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,2000,1,1147,2,2,570700,575206,576353,34385,38,536.315,540.821,541.968,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,553,2,2,581499,586006,586559,34385,39,547.114,551.621,552.174,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,1,885,2,2,594698,599205,600090,34385,40,560.313,564.82,565.705,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,6I,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,617,1,1,605498,610004,610621,34385,41,571.113,575.619,576.236,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,2B,e,c,InCon,l,1,2,,Switch,red,black,black,NoInc,3200,1,692,2,2,617497,622004,622696,34385,42,583.112,587.619,588.311,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,E3,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,4400,1,916,1,1,629496,634003,634919,34385,43,595.111,599.618,600.534,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,3200,1,1406,2,2,642696,647202,648608,34385,44,608.311,612.817,614.223,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,A1,o,v,InCon,l,2,1,,Switch,red,black,black,NoInc,2000,1,713,1,1,654708,659201,659914,34385,45,620.323,624.816,625.529,28.423,274.423,520.422,246.024,492.024,738.023,InConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,654,1,1,665508,670001,670655,34385,46,631.123,635.616,636.27,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,5H,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,701,2,2,677507,682000,682701,34385,47,643.122,647.615,648.316,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,H5,o,c,Con,n,2,2,,Repeat,red,black,green,Inc,3200,1,1137,2,2,690706,695199,696336,34385,48,656.321,660.814,661.951,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,582,1,1,702706,707199,707781,34385,49,668.321,672.814,673.396,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,756,1,1,713505,717998,718754,34385,50,679.12,683.613,684.369,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,640,2,2,726704,731197,731837,34385,51,692.319,696.812,697.452,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,4D,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,2000,1,832,1,1,739904,744397,745229,34385,52,705.519,710.012,710.844,28.423,274.423,520.422,246.024,492.024,738.023,InConRepeat
baseline,Cuedts,2,176845,bas_cue_run2_176845,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,1306,2,2,750703,755196,756502,34385,53,716.318,720.811,722.117,28.423,274.423,520.422,246.024,492.024,738.023,ConSwitch
baseline,Cuedts,2,176845,bas_cue_run2_176845,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,761,2,2,761502,766009,766770,34385,54,727.117,731.624,732.385,28.423,274.423,520.422,246.024,492.024,738.023,ConRepeat
baseline,Cuedts,1,178950,bas_cue_run1_178950,B1,o,c,Con,n,2,2,,,red,black,black,NoInc,2000,1,940,2,2,118059,122558,123498,86943,1,31.116,35.615,36.555,28.417,274.411,520.421,246.015,492.026,738.02,trial1
baseline,Cuedts,1,178950,bas_cue_run1_178950,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,849,2,2,128857,133357,134206,86943,2,41.914,46.414,47.263,28.417,274.411,520.421,246.015,492.026,738.02,ConSwitch
